player_id,game_id,play_id,bayesian_rating,bayesian_uncertainty,overall_0_100
52510.0,2023091801.0,1945.0,5.871,0.19,58.71000000000001
52513.0,2023091711.0,4627.0,4.067,0.029,40.67
52515.0,2023091002.0,3716.0,5.644,0.444,56.44
52518.0,2023091013.0,2802.0,5.476,0.444,54.76
52520.0,2023091707.0,4001.0,4.001,0.037,40.010000000000005
52523.0,2023091801.0,4169.0,4.044,0.07,40.44
52525.0,2023091400.0,3668.0,5.562,0.19,55.620000000000005
52532.0,2023091006.0,4420.0,3.815,0.308,38.15
52535.0,2023091708.0,4145.0,5.513,0.02,55.129999999999995
52536.0,2023091701.0,3144.0,4.006,0.019,40.06
52541.0,2023091703.0,4401.0,4.09,0.082,40.9
52542.0,2023091700.0,4212.0,5.165,0.16,51.65
52544.0,2023091709.0,4317.0,4.038,0.108,40.38
52546.0,2023091705.0,4117.0,5.14,0.023,51.4
52547.0,2023091009.0,2932.0,5.188,0.8,51.879999999999995
52552.0,2023091012.0,1831.0,4.197,0.8,41.97
52571.0,2023091005.0,2283.0,4.754,0.235,47.53999999999999
52581.0,2023091706.0,1433.0,3.918,0.034,39.18
52584.0,2023091400.0,4132.0,3.909,0.014,39.089999999999996
52585.0,2023091705.0,2636.0,4.947,0.444,49.47
52594.0,2023091707.0,3600.0,5.547,0.018,55.47
52595.0,2023091801.0,4431.0,3.988,0.022,39.88
52598.0,2023091006.0,1027.0,4.381,0.8,43.81
52607.0,2023091709.0,3812.0,5.093,0.028,50.93
52608.0,2023091400.0,461.0,3.895,0.043,38.95
52613.0,2023091400.0,3668.0,5.474,0.031,54.74
52615.0,2023091708.0,4145.0,3.922,0.028,39.22
52624.0,2023091711.0,4627.0,5.293,0.023,52.93
52625.0,2023091709.0,3812.0,3.947,0.049,39.47
52627.0,2023091702.0,4016.0,5.681,0.02,56.81
52637.0,2023091007.0,3542.0,5.178,0.444,51.78
52641.0,2023091007.0,1167.0,5.972,0.8,59.720000000000006
52647.0,2023091701.0,3521.0,5.316,0.8,53.16
52673.0,2023091702.0,2663.0,4.051,0.8,40.510000000000005
52746.0,2023091005.0,991.0,4.08,0.8,40.8
52762.0,2023091800.0,3042.0,3.84,0.098,38.4
52764.0,2023091711.0,3794.0,5.647,0.031,56.47
52835.0,2023091709.0,2785.0,5.341,0.066,53.410000000000004
52844.0,2023091709.0,3018.0,5.264,0.055,52.64
52858.0,2023091800.0,2430.0,3.775,0.308,37.75
52863.0,2023091708.0,4145.0,5.437,0.038,54.370000000000005
52875.0,2023091700.0,4212.0,4.263,0.235,42.629999999999995
52897.0,2023091704.0,3791.0,5.859,0.121,58.59
52904.0,2023091801.0,4004.0,5.542,0.444,55.42
52922.0,2023091712.0,1946.0,4.07,0.07,40.7
52942.0,2023091800.0,3852.0,3.884,0.028,38.839999999999996
52991.0,2023091712.0,3606.0,5.796,0.024,57.96
53041.0,2023091710.0,4152.0,3.932,0.308,39.32
53047.0,2023091013.0,3711.0,4.132,0.235,41.31999999999999
53053.0,2023091710.0,1137.0,4.884,0.8,48.84
53074.0,2023091707.0,3600.0,3.841,0.028,38.410000000000004
53075.0,2023091701.0,3521.0,3.818,0.047,38.18
53079.0,2023091701.0,807.0,3.982,0.8,39.82
53117.0,2023091710.0,3029.0,3.909,0.098,39.089999999999996
53187.0,2023091008.0,4539.0,5.741,0.235,57.41
53430.0,2023091705.0,4117.0,3.917,0.02,39.17
53431.0,2023091710.0,4103.0,3.889,0.029,38.89
53433.0,2023091700.0,3873.0,3.933,0.032,39.33
53434.0,2023091702.0,4016.0,3.865,0.02,38.650000000000006
53435.0,2023091712.0,3606.0,3.996,0.021,39.96
53437.0,2023091000.0,1599.0,4.606,0.308,46.06
53438.0,2023091711.0,3794.0,5.622,0.021,56.22
53439.0,2023091400.0,3668.0,3.992,0.023,39.92
53440.0,2023091706.0,3981.0,3.839,0.021,38.39
53444.0,2023091712.0,4453.0,3.941,0.015,39.41
53445.0,2023091708.0,2522.0,5.555,0.19,55.55
53447.0,2023091010.0,2261.0,5.038,0.444,50.38
53448.0,2023091711.0,4219.0,5.24,0.047,52.400000000000006
53449.0,2023091705.0,3789.0,3.858,0.062,38.58
53450.0,2023091704.0,4457.0,5.4,0.8,54.0
53453.0,2023091801.0,3000.0,3.939,0.045,39.39
53454.0,2023091705.0,3928.0,3.915,0.028,39.15
53455.0,2023091801.0,3000.0,5.512,0.028,55.12
53456.0,2023091702.0,3367.0,3.859,0.049,38.59
53460.0,2023091001.0,3216.0,5.504,0.444,55.03999999999999
53461.0,2023091706.0,397.0,5.673,0.121,56.730000000000004
53462.0,2023091705.0,4350.0,5.636,0.016,56.36
53463.0,2023091801.0,4431.0,3.913,0.024,39.129999999999995
53464.0,2023091711.0,4035.0,3.959,0.058,39.59
53465.0,2023091712.0,4453.0,5.385,0.019,53.849999999999994
53469.0,2023091700.0,4212.0,5.63,0.022,56.3
53470.0,2023091703.0,1663.0,4.532,0.8,45.32
53472.0,2023091701.0,3144.0,5.512,0.019,55.12
53476.0,2023091707.0,3600.0,5.206,0.021,52.06
53478.0,2023091708.0,4341.0,3.973,0.035,39.73
53481.0,2023091801.0,2955.0,5.982,0.045,59.82
53484.0,2023091801.0,3000.0,4.0,0.028,40.0
53486.0,2023091709.0,4397.0,3.938,0.013,39.38
53487.0,2023091705.0,4117.0,5.828,0.026,58.28
53488.0,2023091800.0,4197.0,3.946,0.028,39.46
53489.0,2023091800.0,4339.0,5.698,0.025,56.980000000000004
53494.0,2023091705.0,4350.0,5.725,0.017,57.25
53503.0,2023091711.0,4627.0,5.304,0.023,53.040000000000006
53505.0,2023091800.0,4369.0,5.209,0.019,52.089999999999996
53506.0,2023091707.0,4001.0,3.879,0.026,38.79
53509.0,2023091701.0,3144.0,5.454,0.023,54.54
53511.0,2023091711.0,3794.0,3.902,0.058,39.02
53512.0,2023091800.0,4369.0,3.905,0.16,39.05
53518.0,2023091704.0,4302.0,3.95,0.021,39.5
53519.0,2023091004.0,2850.0,6.46,0.235,64.6
53529.0,2023091707.0,4001.0,5.415,0.023,54.15
53531.0,2023091709.0,2642.0,5.44,0.034,54.400000000000006
53532.0,2023091709.0,3018.0,5.39,0.034,53.9
53533.0,2023091702.0,4016.0,5.902,0.017,59.02
53536.0,2023091710.0,4103.0,3.969,0.098,39.69
53540.0,2023091002.0,819.0,4.5,0.8,45.0
53541.0,2023091703.0,4179.0,3.912,0.02,39.12
53542.0,2023091703.0,4478.0,5.343,0.043,53.43
53549.0,2023091712.0,4453.0,4.002,0.025,40.019999999999996
53553.0,2023091711.0,3794.0,3.806,0.089,38.06
53554.0,2023091400.0,3668.0,5.568,0.023,55.67999999999999
53555.0,2023091800.0,4369.0,3.816,0.049,38.16
53556.0,2023091704.0,3791.0,3.89,0.025,38.9
53564.0,2023091707.0,1347.0,4.928,0.8,49.28
53565.0,2023091708.0,4145.0,5.602,0.018,56.02
53566.0,2023091703.0,4179.0,5.516,0.02,55.16
53574.0,2023091705.0,4064.0,3.836,0.16,38.36
53575.0,2023091710.0,1820.0,5.154,0.308,51.54
53576.0,2023091704.0,4375.0,3.925,0.16,39.25
53579.0,2023091011.0,3797.0,4.005,0.07,40.05
53583.0,2023091710.0,1678.0,5.484,0.023,54.84
53589.0,2023091712.0,3215.0,5.718,0.098,57.18
53591.0,2023091705.0,2722.0,4.03,0.024,40.300000000000004
53592.0,2023091711.0,4627.0,5.29,0.022,52.9
53596.0,2023091701.0,2777.0,5.594,0.02,55.940000000000005
53601.0,2023091709.0,4397.0,5.813,0.013,58.129999999999995
53604.0,2023091708.0,4341.0,5.554,0.023,55.540000000000006
53609.0,2023091709.0,4397.0,5.339,0.012,53.39
53614.0,2023091707.0,3600.0,5.609,0.075,56.09
53623.0,2023091006.0,1974.0,4.291,0.444,42.910000000000004
53625.0,2023091013.0,3870.0,4.05,0.235,40.5
53629.0,2023091710.0,3299.0,5.619,0.138,56.19
53631.0,2023091002.0,4036.0,3.66,0.308,36.6
53639.0,2023091708.0,2698.0,5.409,0.444,54.089999999999996
53646.0,2023091706.0,3447.0,3.98,0.082,39.8
53649.0,2023091700.0,2147.0,6.05,0.108,60.5
53656.0,2023091710.0,4021.0,5.43,0.098,54.3
53662.0,2023091003.0,4551.0,3.908,0.16,39.08
53668.0,2023091711.0,551.0,6.215,0.19,62.15
53678.0,2023091709.0,4317.0,3.93,0.098,39.300000000000004
53703.0,2023091003.0,4494.0,3.871,0.062,38.71
53707.0,2023091705.0,1027.0,4.405,0.8,44.050000000000004
53724.0,2023090700.0,3674.0,4.272,0.444,42.72
53819.0,2023091702.0,4016.0,5.643,0.02,56.43
53854.0,2023091013.0,3974.0,5.363,0.19,53.63
53855.0,2023091701.0,2777.0,3.972,0.235,39.72
53921.0,2023091707.0,1413.0,5.216,0.8,52.160000000000004
53932.0,2023091800.0,2968.0,3.858,0.082,38.58
53946.0,2023091400.0,2885.0,4.066,0.138,40.66
53953.0,2023091703.0,4478.0,5.659,0.016,56.589999999999996
53959.0,2023091703.0,3827.0,3.821,0.089,38.21
54026.0,2023091400.0,4107.0,5.422,0.062,54.22
54054.0,2023091709.0,1581.0,4.454,0.8,44.54
54466.0,2023091705.0,3601.0,5.534,0.121,55.339999999999996
54467.0,2023091703.0,1663.0,4.488,0.8,44.88
54468.0,2023091704.0,3791.0,4.979,0.031,49.79
54469.0,2023091710.0,4152.0,5.215,0.016,52.15
54470.0,2023091708.0,2886.0,5.703,0.121,57.03
54473.0,2023091700.0,3873.0,3.679,0.034,36.79
54475.0,2023091710.0,4044.0,4.033,0.03,40.330000000000005
54476.0,2023091800.0,3852.0,3.898,0.024,38.980000000000004
54479.0,2023091702.0,4016.0,5.31,0.018,53.099999999999994
54481.0,2023091711.0,3794.0,3.943,0.023,39.43
54483.0,2023091707.0,3520.0,4.051,0.026,40.510000000000005
54485.0,2023091801.0,3000.0,3.926,0.019,39.260000000000005
54486.0,2023091705.0,4117.0,5.608,0.023,56.08
54487.0,2023091700.0,3781.0,5.603,0.029,56.03
54492.0,2023091705.0,4350.0,5.726,0.018,57.26
54495.0,2023091705.0,3928.0,5.059,0.19,50.59
54496.0,2023091702.0,3367.0,5.619,0.022,56.19
54500.0,2023091707.0,4001.0,5.605,0.02,56.050000000000004
54501.0,2023091710.0,3815.0,3.91,0.138,39.1
54502.0,2023091001.0,1232.0,5.938,0.19,59.379999999999995
54503.0,2023091700.0,2911.0,5.474,0.138,54.74
54504.0,2023091008.0,2697.0,5.291,0.075,52.910000000000004
54506.0,2023091703.0,4478.0,4.002,0.052,40.019999999999996
54509.0,2023091704.0,4457.0,4.081,0.235,40.81
54510.0,2023091702.0,3796.0,5.713,0.19,57.13
54511.0,2023090700.0,1422.0,5.692,0.8,56.92
54513.0,2023091706.0,3751.0,5.449,0.029,54.489999999999995
54514.0,2023091800.0,4369.0,5.719,0.022,57.190000000000005
54517.0,2023091801.0,2955.0,4.059,0.02,40.59
54518.0,2023091704.0,3791.0,3.884,0.021,38.839999999999996
54519.0,2023091705.0,4350.0,3.932,0.023,39.32
54520.0,2023091708.0,3082.0,3.834,0.062,38.34
54523.0,2023091000.0,4155.0,5.409,0.04,54.089999999999996
54525.0,2023091702.0,3367.0,5.443,0.021,54.42999999999999
54527.0,2023091705.0,4117.0,5.682,0.02,56.82000000000001
54528.0,2023091701.0,2777.0,4.008,0.03,40.08
54529.0,2023091711.0,2539.0,5.643,0.108,56.43
54531.0,2023091400.0,2694.0,5.489,0.235,54.89
54533.0,2023091801.0,3000.0,6.096,0.028,60.96
54535.0,2023091705.0,3578.0,6.148,0.8,61.48
54536.0,2023091706.0,3512.0,4.294,0.8,42.94
54539.0,2023091700.0,3873.0,3.975,0.03,39.75
54540.0,2023091704.0,3455.0,6.032,0.075,60.32
54543.0,2023091002.0,1048.0,4.496,0.8,44.96000000000001
54544.0,2023091707.0,3010.0,4.998,0.082,49.980000000000004
54545.0,2023091009.0,1802.0,4.066,0.108,40.66
54548.0,2023091011.0,3006.0,5.164,0.041,51.64
54550.0,2023091712.0,991.0,5.593,0.049,55.93
54553.0,2023091710.0,3299.0,3.985,0.037,39.85
54554.0,2023091701.0,3025.0,5.586,0.037,55.86
54556.0,2023091706.0,3751.0,3.813,0.028,38.13
54561.0,2023091704.0,4457.0,4.832,0.8,48.32
54562.0,2023091703.0,4478.0,5.452,0.016,54.519999999999996
54563.0,2023091711.0,3369.0,3.933,0.062,39.33
54564.0,2023091801.0,4431.0,4.076,0.121,40.76
54568.0,2023091705.0,4117.0,5.898,0.098,58.98
54571.0,2023091706.0,3751.0,3.992,0.023,39.92
54572.0,2023091704.0,3200.0,4.065,0.049,40.650000000000006
54574.0,2023091703.0,4179.0,5.562,0.02,55.620000000000005
54577.0,2023091708.0,4145.0,3.889,0.089,38.89
54578.0,2023091711.0,4627.0,5.363,0.037,53.63
54579.0,2023091708.0,4341.0,5.773,0.235,57.73
54580.0,2023091711.0,3794.0,5.582,0.021,55.82
54583.0,2023091400.0,3668.0,6.144,0.024,61.44
54587.0,2023091701.0,3521.0,3.77,0.235,37.7
54588.0,2023091707.0,2817.0,4.209,0.308,42.089999999999996
54590.0,2023091712.0,2853.0,4.053,0.098,40.53
54592.0,2023091801.0,4169.0,4.147,0.235,41.47
54593.0,2023091001.0,3257.0,3.766,0.8,37.66
54594.0,2023091710.0,4152.0,3.996,0.038,39.96
54597.0,2023091700.0,4189.0,4.027,0.033,40.27
54600.0,2023091705.0,4032.0,5.896,0.055,58.96
54603.0,2023091801.0,3000.0,3.912,0.031,39.12
54604.0,2023091702.0,3189.0,3.886,0.055,38.86
54607.0,2023091709.0,3640.0,5.372,0.041,53.72
54608.0,2023091707.0,3520.0,3.936,0.032,39.36
54609.0,2023091711.0,3794.0,3.885,0.021,38.849999999999994
54611.0,2023091708.0,3082.0,5.86,0.043,58.6
54613.0,2023091701.0,2465.0,3.947,0.075,39.47
54614.0,2023091711.0,3747.0,4.011,0.089,40.11
54616.0,2023091700.0,3585.0,3.896,0.138,38.96
54617.0,2023091711.0,3369.0,6.035,0.108,60.35
54618.0,2023091703.0,980.0,6.043,0.026,60.43
54621.0,2023091801.0,4004.0,3.948,0.043,39.48
54622.0,2023091706.0,3981.0,5.355,0.052,53.550000000000004
54629.0,2023091709.0,4397.0,4.028,0.017,40.279999999999994
54632.0,2023091710.0,4103.0,5.712,0.032,57.12
54634.0,2023091400.0,2500.0,4.036,0.121,40.36
54635.0,2023091704.0,1609.0,3.837,0.19,38.370000000000005
54637.0,2023091006.0,4420.0,6.391,0.19,63.91
54639.0,2023091706.0,2465.0,6.32,0.444,63.2
54641.0,2023091710.0,3425.0,5.994,0.058,59.94
54642.0,2023091703.0,2268.0,4.269,0.8,42.69
54644.0,2023091700.0,3506.0,5.119,0.235,51.19
54650.0,2023091701.0,3521.0,5.517,0.031,55.17
54653.0,2023091703.0,3185.0,5.419,0.062,54.19
54657.0,2023091003.0,1805.0,3.715,0.19,37.15
54663.0,2023091400.0,3072.0,3.672,0.235,36.72
54666.0,2023091708.0,2456.0,3.718,0.235,37.18
54669.0,2023091400.0,3117.0,5.841,0.16,58.410000000000004
54673.0,2023091801.0,1304.0,3.887,0.098,38.87
54676.0,2023091709.0,3640.0,4.928,0.138,49.28
54677.0,2023091709.0,3812.0,5.994,0.031,59.94
54679.0,2023091707.0,3600.0,5.401,0.043,54.01
54682.0,2023091703.0,1961.0,5.489,0.138,54.89
54683.0,2023091706.0,2517.0,4.092,0.098,40.919999999999995
54704.0,2023091704.0,4457.0,5.785,0.016,57.85
54708.0,2023091705.0,3928.0,5.577,0.082,55.769999999999996
54716.0,2023091705.0,3695.0,3.938,0.037,39.38
54718.0,2023091709.0,3812.0,5.539,0.028,55.39
54719.0,2023091706.0,3751.0,5.405,0.043,54.050000000000004
54721.0,2023091708.0,3169.0,5.54,0.8,55.4
54723.0,2023091700.0,4212.0,3.93,0.066,39.300000000000004
54727.0,2023091709.0,3812.0,3.937,0.024,39.37
54778.0,2023091706.0,1361.0,4.616,0.8,46.16
54781.0,2023091706.0,3751.0,5.556,0.089,55.56
54807.0,2023091008.0,3745.0,4.974,0.235,49.74
54808.0,2023091011.0,4666.0,5.704,0.029,57.04
54814.0,2023091400.0,4132.0,5.548,0.035,55.480000000000004
54815.0,2023091400.0,4132.0,5.495,0.025,54.95
54833.0,2023091710.0,1485.0,5.604,0.022,56.04
54885.0,2023091705.0,2480.0,3.843,0.121,38.43
54905.0,2023091801.0,2597.0,3.777,0.055,37.77
54936.0,2023091712.0,4453.0,5.678,0.019,56.78
54967.0,2023091711.0,4627.0,4.128,0.033,41.28
54969.0,2023091711.0,3794.0,6.342,0.444,63.419999999999995
54980.0,2023091704.0,4457.0,6.031,0.016,60.309999999999995
55061.0,2023091707.0,3880.0,4.016,0.108,40.16
55075.0,2023091706.0,3266.0,3.882,0.049,38.82
55081.0,2023091707.0,3880.0,5.202,0.07,52.019999999999996
55103.0,2023091709.0,2993.0,6.109,0.444,61.09
55105.0,2023091701.0,936.0,4.5,0.8,45.0
55133.0,2023091800.0,3852.0,3.987,0.029,39.870000000000005
55137.0,2023091704.0,4457.0,5.174,0.018,51.74
55145.0,2023091709.0,2617.0,3.972,0.444,39.72
55149.0,2023091710.0,4103.0,5.846,0.049,58.46
55157.0,2023091710.0,3145.0,3.957,0.062,39.57
55166.0,2023091710.0,4044.0,5.698,0.052,56.980000000000004
55175.0,2023091700.0,4143.0,5.501,0.066,55.010000000000005
55181.0,2023091707.0,4001.0,5.693,0.037,56.92999999999999
55182.0,2023091005.0,3436.0,3.974,0.444,39.74
55184.0,2023091707.0,4001.0,5.468,0.035,54.68
55865.0,2023091800.0,4369.0,3.841,0.019,38.410000000000004
55866.0,2023091704.0,4457.0,3.872,0.015,38.72
55868.0,2023091704.0,1127.0,3.819,0.029,38.19
55869.0,2023091703.0,4179.0,4.997,0.032,49.97
55871.0,2023091009.0,3242.0,4.764,0.8,47.64
55872.0,2023091700.0,3873.0,3.981,0.035,39.81
55876.0,2023091703.0,4179.0,4.026,0.045,40.26
55880.0,2023091711.0,4627.0,5.543,0.033,55.43
55881.0,2023091712.0,3606.0,5.556,0.02,55.56
55882.0,2023091703.0,3361.0,5.426,0.045,54.260000000000005
55884.0,2023091703.0,4478.0,4.012,0.034,40.12
55885.0,2023091707.0,3880.0,3.96,0.049,39.6
55886.0,2023091702.0,3367.0,3.881,0.029,38.809999999999995
55887.0,2023091400.0,4132.0,3.927,0.018,39.27
55888.0,2023091708.0,4341.0,5.915,0.028,59.15
55889.0,2023091701.0,3144.0,3.88,0.024,38.8
55892.0,2023091702.0,189.0,6.096,0.8,60.96
55894.0,2023091011.0,952.0,4.592,0.8,45.919999999999995
55895.0,2023090700.0,1812.0,6.416,0.8,64.16
55897.0,2023091801.0,4004.0,5.475,0.082,54.75
55899.0,2023091703.0,4179.0,3.986,0.022,39.86
55900.0,2023091701.0,3521.0,3.905,0.062,39.05
55902.0,2023091703.0,3544.0,5.666,0.235,56.660000000000004
55904.0,2023091800.0,4369.0,3.89,0.019,38.9
55907.0,2023091700.0,4212.0,3.983,0.028,39.83
55910.0,2023091703.0,4478.0,5.625,0.025,56.25
55915.0,2023091700.0,4212.0,4.048,0.035,40.480000000000004
55917.0,2023091703.0,3361.0,3.916,0.108,39.16
55919.0,2023091707.0,2216.0,4.877,0.308,48.769999999999996
55920.0,2023091705.0,3670.0,3.918,0.07,39.18
55921.0,2023091706.0,3751.0,5.756,0.02,57.56
55923.0,2023091710.0,4152.0,4.126,0.19,41.260000000000005
55925.0,2023091702.0,3367.0,5.418,0.058,54.18
55926.0,2023091705.0,4117.0,3.776,0.16,37.76
55928.0,2023091711.0,4219.0,4.066,0.108,40.66
55931.0,2023091400.0,1025.0,5.967,0.444,59.669999999999995
55934.0,2023091704.0,4457.0,3.892,0.021,38.92
55938.0,2023091708.0,4145.0,3.82,0.055,38.199999999999996
55939.0,2023091801.0,1478.0,4.063,0.138,40.629999999999995
55941.0,2023091712.0,2732.0,6.023,0.098,60.23
55942.0,2023091709.0,2993.0,5.781,0.098,57.809999999999995
55943.0,2023091700.0,3328.0,4.144,0.444,41.44
55944.0,2023091704.0,3791.0,3.719,0.025,37.19
55946.0,2023091707.0,3185.0,4.108,0.055,41.08
55947.0,2023091706.0,2669.0,5.747,0.235,57.47
55949.0,2023091712.0,3606.0,3.997,0.308,39.97
55953.0,2023091705.0,4117.0,3.964,0.121,39.64
55956.0,2023091701.0,3521.0,5.116,0.8,51.16
55958.0,2023091801.0,1407.0,3.9,0.089,39.0
55959.0,2023091708.0,4341.0,3.94,0.032,39.4
55960.0,2023091702.0,3367.0,6.201,0.19,62.01
55965.0,2023091701.0,2055.0,4.303,0.235,43.03
55967.0,2023091400.0,3117.0,5.157,0.098,51.57
55969.0,2023091701.0,3144.0,5.925,0.018,59.25
55980.0,2023091706.0,3981.0,3.861,0.041,38.61
55984.0,2023091705.0,2230.0,6.278,0.235,62.779999999999994
55989.0,2023091702.0,2792.0,5.316,0.8,53.16
55990.0,2023091707.0,3091.0,3.978,0.235,39.78
55997.0,2023091801.0,4169.0,6.324,0.444,63.239999999999995
55998.0,2023091706.0,3981.0,3.927,0.07,39.27
56007.0,2023091801.0,3000.0,6.46,0.308,64.6
56011.0,2023091800.0,4339.0,5.682,0.058,56.82000000000001
56012.0,2023091707.0,2523.0,3.921,0.308,39.21
56024.0,2023091700.0,4189.0,4.066,0.038,40.66
56027.0,2023091704.0,3455.0,3.929,0.19,39.29
56030.0,2023091706.0,1852.0,5.672,0.308,56.72
56032.0,2023091704.0,3791.0,5.578,0.055,55.78
56040.0,2023091012.0,3298.0,4.346,0.8,43.46
56041.0,2023091003.0,2369.0,3.82,0.308,38.199999999999996
56042.0,2023091709.0,4397.0,4.025,0.014,40.25
56045.0,2023091708.0,4145.0,5.404,0.018,54.04
56052.0,2023091011.0,4666.0,3.811,0.038,38.11
56056.0,2023091706.0,3751.0,3.902,0.043,39.02
56070.0,2023091704.0,4375.0,3.906,0.066,39.06
56071.0,2023091702.0,2429.0,3.77,0.8,37.7
56074.0,2023091708.0,4341.0,5.103,0.031,51.03
56075.0,2023091712.0,811.0,4.11,0.047,41.1
56077.0,2023091710.0,3223.0,3.872,0.098,38.72
56084.0,2023091703.0,3733.0,4.439,0.308,44.39
56097.0,2023091700.0,2193.0,6.294,0.075,62.94
56109.0,2023091710.0,4152.0,4.202,0.308,42.019999999999996
56118.0,2023091709.0,2708.0,3.965,0.19,39.65
56141.0,2023091706.0,2321.0,5.642,0.082,56.42
56220.0,2023091700.0,4212.0,3.863,0.089,38.63
56395.0,2023091708.0,3665.0,4.282,0.308,42.82
56405.0,2023091002.0,2942.0,5.652,0.308,56.52
56457.0,2023091710.0,1820.0,4.085,0.444,40.85
56471.0,2023091703.0,3185.0,4.187,0.19,41.870000000000005
56502.0,2023091711.0,3873.0,4.402,0.8,44.02
56513.0,2023091711.0,2998.0,4.29,0.8,42.9
56516.0,2023091700.0,1593.0,4.454,0.8,44.54
56527.0,2023091400.0,3668.0,5.498,0.052,54.980000000000004
56529.0,2023091700.0,2307.0,4.01,0.444,40.099999999999994
56540.0,2023091706.0,3981.0,5.741,0.029,57.41
56541.0,2023091706.0,3241.0,4.081,0.108,40.81
56559.0,2023091711.0,2118.0,3.827,0.8,38.269999999999996
56576.0,2023091707.0,2617.0,4.996,0.8,49.96000000000001
56582.0,2023091707.0,3091.0,4.016,0.19,40.16
56663.0,2023091706.0,3033.0,4.018,0.138,40.18
