game_id,play_id,nfl_id,A,S,E,Eyes,Innovation,Improv,PER10,PER10_360,quick_instinct,player_side
2023091000,1240,47836,10,3.0,5,5.51,1.73,3.42,5.0,5.0,0,
2023091000,1240,48027,10,3.0,5,4.17,0.53,3.48,5.0,4.0,0,Defense
2023091000,1240,52272,10,5.0,4,8.98,0.42,2.14,6.0,5.0,0,Defense
2023091000,1240,52424,8,3.0,5,3.84,0.07,3.08,4.0,4.0,0,Defense
2023091000,1240,53469,10,3.0,4,3.38,0.33,3.38,4.0,4.0,0,Defense
2023091000,1240,53488,6,3.0,6,3.12,0.37,2.98,4.0,4.0,0,Offense
2023091000,1240,54523,10,3.0,3,3.15,1.56,3.01,4.0,4.0,0,Defense
2023091000,1240,55865,10,3.0,4,5.88,2.4,4.74,5.0,5.0,0,
2023091000,1240,55904,8,3.0,7,9.48,0.19,3.23,6.0,5.0,0,
2023091000,1300,40488,8,3.0,6,3.64,0.29,2.91,4.0,4.0,0,Offense
2023091000,1300,46094,10,3.0,5,6.5,0.24,3.22,5.0,5.0,0,
2023091000,1300,46123,10,3.0,4,4.83,0.46,2.29,4.0,4.0,0,Defense
2023091000,1300,46215,10,5.0,4,9.17,1.04,4.31,6.0,6.0,0,Defense
2023091000,1300,48027,10,3.0,4,3.02,0.69,2.53,4.0,4.0,0,Defense
2023091000,1300,52272,10,3.0,5,9.37,0.18,3.2,6.0,5.0,0,Defense
2023091000,1300,52424,10,3.0,4,3.36,0.13,2.84,4.0,4.0,0,Defense
2023091000,1300,53469,10,5.0,6,3.35,0.41,3.58,5.0,5.0,0,Defense
2023091000,1300,53488,10,3.0,6,3.03,0.22,2.81,4.0,4.0,0,
2023091000,1300,53555,10,3.0,2,6.87,2.4,4.74,5.0,5.0,0,
2023091000,1300,54523,10,5.0,5,3.18,0.74,3.12,5.0,5.0,0,Defense
2023091000,1300,55865,10,3.0,4,6.27,0.87,3.22,5.0,5.0,0,
2023091000,1300,55904,10,3.0,7,9.52,0.19,2.79,6.0,5.0,0,
2023091000,1325,40488,6,3.0,8,8.43,1.41,4.13,5.0,5.0,0,
2023091000,1325,46094,6,3.0,7,5.92,1.19,3.7,5.0,4.0,0,
2023091000,1325,46123,4,5.0,6,2.98,0.09,2.77,4.0,3.0,0,Defense
2023091000,1325,46215,2,6.0,5,3.06,0.33,2.97,3.0,3.0,0,Defense
2023091000,1325,48027,10,6.0,6,3.97,0.23,2.78,5.0,5.0,0,Defense
2023091000,1325,52272,4,6.0,6,3.1,0.35,3.45,4.0,4.0,0,Defense
2023091000,1325,52424,10,5.0,5,3.51,0.12,2.8,5.0,4.0,0,Defense
2023091000,1325,53469,10,8.0,7,3.46,0.14,3.19,6.0,5.0,0,Defense
2023091000,1325,53488,4,3.0,7,7.51,0.49,2.59,4.0,4.0,0,
2023091000,1325,53555,10,3.0,5,6.33,2.04,3.51,5.0,5.0,0,
2023091000,1325,54523,4,8.0,5,2.99,0.21,2.66,4.0,4.0,0,Defense
2023091000,1325,55865,10,3.0,4,6.81,0.76,3.37,5.0,5.0,0,
2023091000,1325,55904,4,3.0,6,7.0,0.79,3.33,4.0,4.0,0,Offense
2023091000,1382,46094,4,3.0,5,7.74,1.41,3.02,4.0,4.0,0,Offense
2023091000,1382,46123,10,3.0,4,3.06,1.72,4.35,4.0,4.0,0,Defense
2023091000,1382,46215,8,3.0,6,9.28,0.11,2.53,5.0,5.0,0,Defense
2023091000,1382,47836,8,3.0,5,4.66,0.47,2.78,4.0,4.0,0,
2023091000,1382,48027,10,5.0,3,3.84,1.99,5.48,5.0,5.0,0,Defense
2023091000,1382,52272,10,3.0,8,5.5,0.06,2.91,5.0,5.0,0,Defense
2023091000,1382,52424,10,3.0,5,3.62,0.12,1.69,4.0,4.0,0,Defense
2023091000,1382,52450,10,10.0,8,3.13,0.05,3.13,6.0,6.0,0,
2023091000,1382,53469,10,5.0,7,7.22,0.21,3.56,6.0,5.0,0,Defense
2023091000,1382,53488,4,10.0,7,3.4,0.54,2.77,5.0,5.0,0,
2023091000,1382,54523,8,3.0,6,3.52,0.63,1.27,4.0,4.0,0,Defense
2023091000,1382,55865,10,3.0,5,5.93,1.32,3.38,5.0,5.0,0,
2023091000,1382,55904,6,3.0,6,9.3,0.49,2.45,5.0,5.0,0,
2023091000,1429,46094,6,3.0,6,4.49,0.65,2.44,4.0,4.0,0,Offense
2023091000,1429,46123,10,5.0,5,5.49,0.29,3.07,5.0,5.0,0,Defense
2023091000,1429,46215,6,5.0,6,9.67,0.83,4.38,6.0,5.0,0,Defense
2023091000,1429,47836,10,3.0,5,3.41,0.54,2.8,4.0,4.0,0,
2023091000,1429,48027,10,5.0,4,2.94,0.77,3.83,5.0,4.0,0,Defense
2023091000,1429,52272,10,5.0,6,6.48,0.66,4.17,6.0,5.0,0,Defense
2023091000,1429,52424,10,5.0,5,7.06,0.4,1.71,5.0,5.0,0,Defense
2023091000,1429,52450,4,3.0,6,3.06,0.26,2.88,3.0,3.0,0,
2023091000,1429,53469,10,5.0,7,7.28,0.16,3.66,6.0,6.0,0,Defense
2023091000,1429,53488,6,3.0,6,3.92,0.5,1.94,4.0,4.0,0,
2023091000,1429,54523,10,3.0,7,7.11,0.16,2.91,5.0,5.0,0,Defense
2023091000,1429,55865,10,3.0,6,3.13,0.32,2.65,4.0,4.0,0,
2023091000,1599,42368,8,6.0,6,4.33,0.53,1.75,5.0,4.0,0,Defense
2023091000,1599,42816,10,6.0,6,4.52,0.34,3.28,5.0,5.0,0,Defense
2023091000,1599,43350,10,8.0,7,2.99,0.13,2.95,6.0,5.0,0,Defense
2023091000,1599,44931,6,3.0,7,5.15,0.6,3.18,4.0,4.0,0,Offense
2023091000,1599,45004,10,3.0,8,5.48,0.05,3.41,5.0,5.0,0,Defense
2023091000,1599,46124,8,6.0,4,6.53,0.66,2.97,5.0,5.0,0,Defense
2023091000,1599,46527,10,3.0,6,4.15,0.41,2.43,5.0,4.0,0,Defense
2023091000,1599,53433,6,3.0,7,6.31,0.54,3.0,5.0,4.0,0,
2023091000,1599,53437,8,3.0,4,4.53,0.18,3.56,4.0,4.0,0,Defense
2023091000,1599,54539,10,3.0,6,8.99,0.19,2.87,6.0,5.0,0,
2023091000,1599,54616,6,3.0,6,6.04,0.87,3.15,4.0,4.0,0,
2023091000,1697,40488,6,3.0,8,9.41,0.6,2.63,5.0,5.0,0,
2023091000,1697,46094,4,3.0,7,7.15,0.75,2.83,4.0,4.0,0,
2023091000,1697,46123,10,10.0,4,3.49,0.73,3.55,6.0,5.0,0,Defense
2023091000,1697,46215,2,3.0,5,4.48,0.56,2.08,3.0,3.0,0,Defense
2023091000,1697,48027,10,8.0,4,3.46,2.41,5.52,6.0,6.0,0,Defense
2023091000,1697,52272,10,10.0,5,3.18,0.24,2.81,6.0,5.0,0,Defense
2023091000,1697,52424,10,6.0,4,3.02,0.89,3.07,5.0,4.0,0,Defense
2023091000,1697,53469,2,3.0,5,3.22,0.39,3.41,3.0,3.0,0,Defense
2023091000,1697,53488,4,3.0,6,6.19,1.33,3.88,4.0,4.0,0,Offense
2023091000,1697,54523,6,5.0,7,3.63,0.36,1.5,4.0,4.0,0,Defense
2023091000,1697,55865,10,3.0,4,6.41,0.46,2.68,5.0,4.0,0,
2023091000,1697,55904,10,3.0,6,9.3,0.19,3.13,6.0,5.0,0,
2023091000,1720,40488,6,3.0,7,3.66,1.41,3.82,4.0,4.0,0,
2023091000,1720,46094,4,3.0,7,3.57,0.9,3.36,4.0,4.0,0,
2023091000,1720,46123,4,10.0,4,9.4,0.18,2.82,6.0,5.0,0,Defense
2023091000,1720,46215,10,3.0,6,8.91,0.37,2.91,6.0,5.0,0,Defense
2023091000,1720,48027,4,10.0,5,6.57,0.72,1.66,5.0,5.0,0,Defense
2023091000,1720,52272,6,10.0,4,6.56,0.38,1.8,5.0,5.0,0,Defense
2023091000,1720,52424,2,6.0,5,5.75,0.89,2.01,4.0,4.0,0,Defense
2023091000,1720,53469,2,3.0,5,8.24,0.56,2.71,4.0,4.0,0,Defense
2023091000,1720,53488,10,3.0,6,3.67,0.39,2.11,5.0,4.0,0,
2023091000,1720,54523,2,6.0,5,7.35,1.03,2.99,4.0,4.0,0,Defense
2023091000,1720,55865,10,3.0,4,3.3,0.84,2.84,4.0,4.0,0,
2023091000,1720,55904,2,3.0,7,4.2,1.54,3.57,4.0,4.0,0,Offense
2023091000,1743,40488,8,3.0,8,6.05,1.21,4.18,5.0,5.0,0,
2023091000,1743,46094,10,6.0,5,5.24,0.47,0.93,5.0,5.0,0,
2023091000,1743,46123,10,8.0,4,3.63,0.45,1.81,5.0,5.0,0,Defense
2023091000,1743,46215,6,5.0,6,6.06,0.76,1.62,5.0,4.0,0,Defense
2023091000,1743,48027,4,3.0,4,6.0,0.38,2.2,3.0,3.0,0,Defense
2023091000,1743,52272,8,8.0,4,4.74,0.37,2.01,5.0,5.0,0,Defense
2023091000,1743,52424,2,6.0,3,4.78,1.74,3.44,4.0,3.0,0,Defense
2023091000,1743,53469,8,5.0,4,9.71,0.14,2.78,5.0,5.0,0,Defense
2023091000,1743,53488,6,3.0,7,3.11,0.98,2.84,4.0,4.0,0,
2023091000,1743,53555,10,6.0,5,4.03,0.86,4.04,5.0,5.0,0,
2023091000,1743,54523,6,3.0,4,6.06,0.73,3.54,4.0,4.0,0,Defense
2023091000,1743,55865,10,8.0,4,4.59,1.72,2.6,6.0,5.0,0,
2023091000,1743,55904,4,3.0,6,4.76,0.8,2.97,4.0,4.0,0,Offense
2023091000,1837,42368,10,5.0,4,4.56,1.2,4.53,5.0,5.0,0,Defense
2023091000,1837,42816,10,3.0,5,3.37,0.55,4.44,4.0,4.0,0,Defense
2023091000,1837,43350,10,3.0,4,5.51,0.17,4.05,5.0,4.0,0,Defense
2023091000,1837,44912,10,3.0,7,9.33,0.15,4.03,6.0,6.0,0,
2023091000,1837,44931,6,3.0,8,9.67,0.12,4.14,5.0,5.0,0,
2023091000,1837,45004,10,3.0,4,4.41,0.15,3.91,4.0,4.0,0,Defense
2023091000,1837,46124,10,3.0,5,4.11,0.21,4.16,4.0,4.0,0,Defense
2023091000,1837,46527,10,3.0,5,4.22,0.24,3.71,4.0,4.0,0,Defense
2023091000,1837,52417,10,3.0,4,6.5,1.41,4.25,5.0,5.0,0,Defense
2023091000,1837,53433,10,3.0,7,9.24,0.19,4.16,6.0,6.0,0,
2023091000,1837,54473,8,3.0,7,4.09,1.49,3.9,5.0,5.0,0,
2023091000,1837,54539,10,3.0,4,9.58,0.81,2.08,5.0,5.0,0,
2023091000,1837,55872,8,3.0,5,9.55,1.5,5.07,5.0,5.0,0,Offense
2023091000,1925,46123,10,3.0,3,6.44,1.08,3.12,5.0,4.0,0,Defense
2023091000,1925,46215,8,3.0,6,7.18,0.49,3.86,5.0,5.0,0,Defense
2023091000,1925,47836,8,3.0,4,3.34,2.58,5.02,4.0,4.0,0,
2023091000,1925,48027,10,3.0,5,7.02,1.28,3.26,5.0,5.0,0,Defense
2023091000,1925,52272,8,3.0,5,6.5,0.61,3.18,5.0,4.0,0,Defense
2023091000,1925,52424,8,3.0,5,6.72,0.82,2.63,5.0,4.0,0,Defense
2023091000,1925,52450,10,3.0,6,6.12,0.16,3.46,5.0,5.0,0,
2023091000,1925,52858,6,3.0,6,4.4,0.29,3.38,4.0,4.0,0,Offense
2023091000,1925,53469,8,5.0,7,7.26,0.13,2.89,5.0,5.0,0,Defense
2023091000,1925,53488,10,3.0,6,3.93,1.08,3.4,5.0,5.0,0,
2023091000,1925,54523,10,3.0,5,7.54,1.5,3.01,5.0,5.0,0,Defense
2023091000,1925,55865,10,3.0,5,3.36,0.6,3.27,4.0,4.0,0,
2023091000,1925,55904,6,3.0,5,3.84,1.22,4.01,4.0,4.0,0,
2023091000,1972,40488,10,3.0,8,3.4,0.14,3.32,5.0,5.0,0,
2023091000,1972,46094,10,5.0,5,3.62,0.84,3.9,5.0,5.0,0,Offense
2023091000,1972,46123,10,6.0,5,6.55,0.1,3.24,6.0,5.0,0,Defense
2023091000,1972,46215,10,6.0,4,9.77,0.24,3.0,6.0,6.0,0,Defense
2023091000,1972,47836,2,3.0,5,3.15,0.72,3.62,3.0,3.0,0,
2023091000,1972,48027,10,5.0,6,7.14,0.74,2.75,6.0,5.0,0,Defense
2023091000,1972,52272,10,8.0,7,9.66,0.18,2.91,7.0,6.0,0,Defense
2023091000,1972,52424,8,3.0,4,9.08,0.6,1.45,5.0,4.0,0,Defense
2023091000,1972,52450,2,3.0,5,3.41,0.92,3.32,3.0,3.0,0,
2023091000,1972,53469,10,6.0,4,8.74,0.45,0.89,6.0,5.0,0,Defense
2023091000,1972,54523,8,8.0,6,9.72,1.05,3.53,7.0,6.0,0,Defense
2023091000,1972,55865,10,3.0,5,2.97,0.56,3.79,4.0,4.0,0,
2023091000,1972,55904,10,3.0,6,3.8,0.19,3.36,5.0,4.0,0,
2023091000,2101,40488,6,3.0,8,4.71,0.61,3.96,4.0,4.0,0,
2023091000,2101,46123,10,6.0,4,7.1,0.46,1.0,6.0,5.0,0,Defense
2023091000,2101,46215,6,5.0,6,6.74,0.43,1.93,5.0,4.0,0,Defense
2023091000,2101,48027,8,3.0,3,8.65,1.41,4.37,5.0,5.0,0,Defense
2023091000,2101,52272,6,5.0,4,4.6,0.87,3.7,4.0,4.0,0,Defense
2023091000,2101,52424,10,3.0,3,4.16,1.18,3.12,4.0,4.0,0,Defense
2023091000,2101,53469,8,3.0,6,9.79,0.54,2.3,5.0,5.0,0,Defense
2023091000,2101,53488,4,3.0,6,6.82,0.26,3.65,4.0,4.0,0,
2023091000,2101,54503,2,6.0,4,9.21,0.65,3.41,4.0,4.0,0,Defense
2023091000,2101,55865,10,5.0,4,3.91,0.44,2.21,5.0,4.0,0,
2023091000,2101,55904,6,3.0,6,5.78,0.6,3.97,4.0,4.0,0,Offense
2023091000,2207,42368,10,6.0,6,3.96,0.41,3.2,5.0,5.0,0,Defense
2023091000,2207,43350,10,3.0,5,3.68,0.09,2.81,4.0,4.0,0,Defense
2023091000,2207,44931,8,3.0,8,6.66,0.45,3.17,5.0,5.0,0,
2023091000,2207,45004,10,10.0,8,6.78,0.03,3.14,7.0,6.0,0,Defense
2023091000,2207,46124,10,3.0,5,4.82,0.09,2.71,5.0,4.0,0,Defense
2023091000,2207,46527,4,3.0,5,4.2,0.24,3.42,3.0,3.0,0,Defense
2023091000,2207,52417,10,6.0,5,4.45,0.22,3.15,5.0,5.0,0,Defense
2023091000,2207,52472,10,6.0,7,4.53,0.07,3.06,6.0,5.0,0,Defense
2023091000,2207,53433,6,3.0,7,6.92,0.63,3.5,5.0,5.0,0,Offense
2023091000,2207,54473,8,5.0,8,4.84,0.56,3.57,5.0,5.0,0,
2023091000,2207,54539,10,3.0,5,5.23,0.64,3.39,5.0,5.0,0,
2023091000,2207,55872,10,5.0,8,8.51,0.68,3.67,6.0,6.0,0,
2023091000,2342,46123,10,3.0,5,4.82,0.07,3.89,5.0,4.0,0,Defense
2023091000,2342,46215,6,3.0,4,7.4,1.71,4.7,4.0,4.0,0,Defense
2023091000,2342,47836,8,3.0,4,5.11,1.3,3.1,4.0,4.0,0,Offense
2023091000,2342,48027,10,3.0,4,5.91,3.3,5.5,5.0,5.0,0,Defense
2023091000,2342,52272,8,3.0,6,4.25,0.18,3.03,4.0,4.0,0,Defense
2023091000,2342,52424,10,3.0,4,3.46,0.26,3.76,4.0,4.0,0,Defense
2023091000,2342,52450,10,3.0,6,2.74,0.46,3.1,4.0,4.0,0,
2023091000,2342,52858,10,3.0,5,4.5,0.01,3.29,5.0,4.0,0,
2023091000,2342,53469,10,3.0,4,7.36,0.18,4.05,5.0,5.0,0,Defense
2023091000,2342,53488,6,3.0,6,9.78,0.21,3.43,5.0,5.0,0,
2023091000,2342,54523,8,3.0,6,6.74,0.3,2.92,5.0,4.0,0,Defense
2023091000,2342,55865,10,3.0,4,4.95,2.1,4.8,5.0,5.0,0,
2023091000,2342,55904,8,3.0,6,3.83,0.45,4.07,4.0,4.0,0,
2023091000,2389,40488,6,3.0,7,3.92,0.48,3.71,4.0,4.0,0,
2023091000,2389,46123,10,3.0,4,5.89,0.18,3.43,5.0,4.0,0,Defense
2023091000,2389,46170,6,3.0,6,3.27,0.37,3.22,4.0,4.0,0,
2023091000,2389,46215,8,6.0,4,6.7,0.25,1.35,5.0,4.0,0,Defense
2023091000,2389,48027,10,5.0,5,5.42,0.16,3.32,5.0,5.0,0,Defense
2023091000,2389,52272,8,3.0,5,5.83,0.36,2.56,4.0,4.0,0,Defense
2023091000,2389,52424,4,5.0,5,3.34,0.69,2.1,4.0,3.0,0,Defense
2023091000,2389,53469,10,6.0,5,9.72,0.52,3.03,6.0,6.0,0,Defense
2023091000,2389,53488,6,3.0,7,6.54,0.64,3.71,5.0,4.0,0,Offense
2023091000,2389,53555,10,5.0,5,4.66,0.74,2.71,5.0,5.0,0,
2023091000,2389,54523,10,3.0,7,5.22,0.3,2.23,5.0,5.0,0,Defense
2023091000,2389,55865,10,6.0,4,5.23,0.36,2.55,5.0,5.0,0,
2023091000,2389,55904,6,3.0,7,4.64,0.49,3.72,4.0,4.0,0,
2023091000,2580,40488,10,3.0,6,3.53,0.18,3.09,5.0,4.0,0,
2023091000,2580,46094,10,3.0,5,3.07,0.32,3.08,4.0,4.0,0,
2023091000,2580,46123,10,3.0,5,6.79,0.14,2.86,5.0,5.0,0,Defense
2023091000,2580,46215,10,5.0,5,9.65,0.37,3.49,6.0,6.0,0,Defense
2023091000,2580,48027,8,3.0,3,7.3,1.31,4.27,5.0,4.0,0,Defense
2023091000,2580,52272,10,5.0,6,9.2,0.56,2.15,6.0,5.0,0,Defense
2023091000,2580,52424,10,3.0,6,4.97,0.04,3.48,5.0,5.0,0,Defense
2023091000,2580,53469,10,3.0,5,6.63,0.15,3.52,5.0,5.0,0,Defense
2023091000,2580,53488,10,3.0,6,3.23,0.5,2.5,5.0,4.0,0,
2023091000,2580,53555,4,3.0,5,3.72,1.09,1.72,3.0,3.0,0,Offense
2023091000,2580,54523,6,6.0,5,6.8,0.48,2.27,5.0,4.0,0,Defense
2023091000,2580,55865,10,3.0,4,3.17,0.69,3.46,4.0,4.0,0,
2023091000,2580,55904,10,3.0,7,3.26,0.12,3.59,5.0,4.0,0,
2023091000,2793,37145,10,5.0,4,6.69,0.6,4.26,5.0,5.0,0,Defense
2023091000,2793,42368,10,5.0,6,6.92,0.37,3.88,6.0,5.0,0,Defense
2023091000,2793,43350,10,6.0,7,9.46,0.07,3.63,7.0,6.0,0,Defense
2023091000,2793,44931,10,3.0,7,3.38,0.14,3.16,5.0,4.0,0,
2023091000,2793,45004,10,3.0,4,8.66,0.16,2.95,5.0,5.0,0,Defense
2023091000,2793,46124,10,5.0,5,9.01,0.4,3.9,6.0,6.0,0,Defense
2023091000,2793,52417,10,3.0,5,4.8,0.13,2.81,5.0,4.0,0,Defense
2023091000,2793,52472,6,3.0,4,8.49,0.54,3.25,4.0,4.0,0,Defense
2023091000,2793,53433,8,3.0,7,3.09,0.5,2.34,4.0,4.0,0,Offense
2023091000,2793,54473,10,3.0,6,3.06,0.09,3.11,4.0,4.0,0,
2023091000,2793,54539,10,3.0,4,3.31,0.16,3.78,4.0,4.0,0,
2023091000,2793,55872,6,3.0,7,3.06,0.36,2.95,4.0,4.0,0,
2023091000,2823,42368,10,3.0,4,3.51,0.57,2.13,4.0,4.0,0,Defense
2023091000,2823,43350,10,3.0,5,4.41,0.28,2.86,5.0,4.0,0,Defense
2023091000,2823,44931,8,3.0,7,9.45,0.22,2.81,6.0,5.0,0,
2023091000,2823,45004,10,3.0,4,4.17,0.28,3.02,4.0,4.0,0,Defense
2023091000,2823,46124,10,3.0,5,9.09,0.68,2.86,6.0,5.0,0,Defense
2023091000,2823,46527,10,3.0,4,4.87,1.6,5.25,5.0,5.0,0,Defense
2023091000,2823,52417,10,3.0,5,4.22,0.46,2.62,5.0,4.0,0,Defense
2023091000,2823,52472,10,3.0,4,5.15,0.27,3.12,4.0,4.0,0,Defense
2023091000,2823,53433,10,3.0,6,9.13,0.44,3.06,6.0,5.0,0,
2023091000,2823,54473,8,3.0,6,4.36,0.18,1.71,4.0,4.0,0,
2023091000,2823,54539,8,3.0,4,7.01,0.87,3.53,5.0,4.0,0,
2023091000,2823,54616,10,3.0,7,7.35,2.0,3.9,6.0,6.0,0,Offense
2023091000,2823,55872,8,3.0,6,6.47,0.38,2.98,5.0,4.0,0,
2023091000,3026,40488,10,3.0,7,5.98,0.27,2.65,5.0,5.0,0,
2023091000,3026,46123,10,3.0,5,4.53,0.08,2.83,5.0,4.0,0,Defense
2023091000,3026,46170,6,3.0,6,5.53,0.17,2.82,4.0,4.0,0,
2023091000,3026,46215,10,5.0,5,6.25,0.76,2.8,5.0,5.0,0,Defense
2023091000,3026,47836,8,3.0,5,9.47,1.07,2.82,5.0,5.0,0,Offense
2023091000,3026,48027,8,6.0,6,4.17,0.75,1.87,5.0,4.0,0,Defense
2023091000,3026,52272,10,3.0,4,6.72,0.42,3.67,5.0,5.0,0,Defense
2023091000,3026,52424,10,5.0,4,3.08,0.83,2.73,5.0,4.0,0,Defense
2023091000,3026,53469,8,5.0,5,3.88,0.14,2.5,4.0,4.0,0,Defense
2023091000,3026,53488,10,3.0,6,7.07,0.65,2.5,5.0,5.0,0,
2023091000,3026,54523,4,6.0,4,3.04,1.72,3.45,4.0,4.0,0,Defense
2023091000,3026,55865,8,3.0,4,9.87,1.79,4.89,5.0,5.0,0,
2023091000,3026,55904,10,3.0,5,7.11,0.54,2.35,5.0,5.0,0,
2023091000,3078,40488,6,3.0,7,3.2,3.3,5.21,4.0,5.0,0,
2023091000,3078,46094,10,3.0,6,4.88,0.24,2.87,5.0,4.0,0,
2023091000,3078,46123,6,10.0,6,7.12,0.17,2.64,6.0,5.0,0,Defense
2023091000,3078,46215,2,6.0,6,4.51,0.26,2.67,4.0,4.0,0,Defense
2023091000,3078,48027,10,10.0,6,5.9,0.41,3.17,6.0,6.0,0,Defense
2023091000,3078,52272,2,10.0,6,6.52,0.41,2.81,5.0,5.0,0,Defense
2023091000,3078,52424,4,10.0,4,5.94,0.44,1.49,5.0,4.0,0,Defense
2023091000,3078,53469,4,10.0,5,6.14,0.24,2.86,5.0,5.0,0,Defense
2023091000,3078,53488,4,3.0,7,4.25,3.37,6.08,4.0,5.0,0,Offense
2023091000,3078,53555,2,3.0,6,3.41,2.5,4.48,3.0,4.0,0,
2023091000,3078,54523,10,5.0,6,6.78,0.41,2.17,6.0,5.0,0,Defense
2023091000,3078,55865,10,8.0,5,3.34,0.35,2.86,5.0,5.0,0,
2023091000,3078,55904,4,3.0,8,4.93,3.15,5.41,5.0,5.0,0,
2023091000,3260,42368,6,3.0,6,7.79,0.67,3.87,5.0,5.0,0,Defense
2023091000,3260,43350,6,5.0,5,8.45,0.51,3.82,5.0,5.0,0,Defense
2023091000,3260,45004,10,3.0,6,9.4,0.08,3.49,6.0,5.0,0,Defense
2023091000,3260,46124,10,5.0,5,5.32,0.21,3.74,5.0,5.0,0,Defense
2023091000,3260,46527,6,3.0,6,7.01,0.21,3.23,4.0,4.0,0,Defense
2023091000,3260,52417,10,5.0,3,9.68,1.29,1.95,6.0,5.0,0,Defense
2023091000,3260,52472,10,6.0,7,6.93,0.13,2.98,6.0,6.0,0,Defense
2023091000,3260,53433,10,3.0,7,3.76,0.15,3.31,5.0,5.0,0,
2023091000,3260,54473,10,3.0,7,3.77,0.19,3.8,5.0,5.0,0,
2023091000,3260,54539,6,3.0,4,3.16,0.64,2.49,3.0,3.0,0,
2023091000,3260,54616,8,3.0,6,3.08,0.79,2.61,4.0,4.0,0,Offense
2023091000,3369,40488,10,3.0,7,3.28,0.09,3.12,5.0,4.0,0,
2023091000,3369,46094,10,3.0,7,8.46,0.45,3.01,6.0,5.0,0,
2023091000,3369,46123,10,3.0,3,6.32,3.0,4.75,5.0,5.0,0,Defense
2023091000,3369,46215,8,3.0,4,6.44,1.2,3.01,5.0,4.0,0,Defense
2023091000,3369,47836,2,3.0,4,7.58,0.0,3.0,3.0,3.0,0,
2023091000,3369,48027,8,3.0,3,9.68,2.11,4.38,5.0,5.0,0,Defense
2023091000,3369,52272,10,3.0,6,9.95,2.53,6.55,6.0,6.0,0,Defense
2023091000,3369,52424,10,3.0,5,3.25,2.7,4.44,5.0,5.0,0,Defense
2023091000,3369,53469,10,3.0,6,4.48,0.6,3.27,5.0,5.0,0,Defense
2023091000,3369,53488,10,3.0,6,3.52,0.42,1.62,5.0,4.0,0,
2023091000,3369,54523,10,5.0,5,3.34,0.23,3.37,5.0,4.0,0,Defense
2023091000,3369,55865,10,3.0,4,6.68,0.1,4.11,5.0,5.0,0,
2023091000,3369,55904,6,3.0,6,3.52,0.2,1.73,4.0,3.0,0,Offense
2023091000,3421,40488,2,3.0,7,3.59,0.2,2.48,3.0,3.0,0,
2023091000,3421,46094,6,3.0,7,3.23,0.33,2.42,4.0,4.0,0,
2023091000,3421,46123,10,8.0,7,6.99,1.04,2.07,7.0,6.0,0,Defense
2023091000,3421,46215,10,5.0,4,9.08,0.76,2.53,6.0,5.0,0,Defense
2023091000,3421,48027,8,3.0,6,8.74,1.26,3.93,5.0,5.0,0,Defense
2023091000,3421,52272,10,6.0,4,4.36,0.71,3.37,5.0,5.0,0,Defense
2023091000,3421,52424,10,5.0,5,6.24,0.13,2.93,5.0,5.0,0,Defense
2023091000,3421,53469,10,3.0,5,6.57,0.31,2.27,5.0,5.0,0,Defense
2023091000,3421,53488,6,3.0,6,3.43,0.84,3.53,4.0,4.0,0,Offense
2023091000,3421,54523,10,8.0,5,9.56,0.55,2.82,7.0,6.0,0,Defense
2023091000,3421,55865,10,3.0,4,3.4,0.92,3.19,4.0,4.0,0,
2023091000,3421,55904,10,3.0,6,3.75,0.23,2.77,5.0,4.0,0,
2023091000,3486,42368,6,6.0,5,9.87,0.14,3.08,5.0,5.0,0,Defense
2023091000,3486,42816,10,3.0,7,6.85,0.13,3.06,5.0,5.0,0,Defense
2023091000,3486,43350,10,5.0,4,9.81,0.28,2.72,6.0,5.0,0,Defense
2023091000,3486,44931,8,3.0,7,4.29,1.04,3.68,5.0,5.0,0,Offense
2023091000,3486,45004,10,5.0,6,9.56,0.11,2.99,6.0,6.0,0,Defense
2023091000,3486,46124,4,6.0,5,6.47,0.37,2.95,4.0,4.0,0,Defense
2023091000,3486,46527,8,6.0,6,9.57,0.43,2.98,6.0,5.0,0,Defense
2023091000,3486,52417,10,8.0,5,7.03,0.2,2.63,6.0,5.0,0,Defense
2023091000,3486,53433,10,3.0,7,5.01,0.58,2.39,5.0,5.0,0,
2023091000,3486,54473,6,3.0,7,3.14,1.0,3.75,4.0,4.0,0,
2023091000,3486,54539,10,3.0,4,4.05,0.46,1.8,4.0,4.0,0,
2023091000,3486,55872,10,3.0,7,3.98,0.08,3.02,5.0,5.0,0,
2023091000,3533,42368,2,10.0,6,4.77,0.5,2.93,5.0,4.0,0,Defense
2023091000,3533,42816,10,10.0,6,6.28,0.48,2.29,7.0,6.0,0,Defense
2023091000,3533,43350,4,10.0,5,6.43,0.17,2.93,5.0,5.0,0,Defense
2023091000,3533,45004,4,3.0,7,5.18,0.34,2.82,4.0,4.0,0,Defense
2023091000,3533,46124,4,6.0,6,4.44,0.27,2.87,4.0,4.0,0,Defense
2023091000,3533,46527,2,5.0,6,5.68,0.28,1.99,4.0,3.0,0,Defense
2023091000,3533,52417,2,8.0,6,6.19,0.45,2.64,5.0,4.0,0,Defense
2023091000,3533,53433,6,3.0,8,4.84,2.67,4.88,5.0,5.0,0,Offense
2023091000,3533,54473,6,3.0,8,3.52,3.48,5.03,5.0,5.0,0,
