game_id,play_id,nfl_id,player_name,player_position,player_role,player_side
2023091006,1027,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1027,46331,Ross Dwelley,TE,Other Route Runner,Offense
2023091006,1027,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1027,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,1027,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,1027,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,1027,52598,Charlie Woerner,TE,Other Route Runner,Offense
2023091006,1027,53623,Elijah Mitchell,RB,Other Route Runner,Offense
2023091006,1027,54727,Brock Purdy,QB,Passer,Offense
2023091006,1096,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1096,40078,Kyle Juszczyk,FB,Other Route Runner,Offense
2023091006,1096,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1096,43306,Keanu Neal,FS,Defensive Coverage,Defense
2023091006,1096,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,1096,44842,T.J. Watt,OLB,Defensive Coverage,Defense
2023091006,1096,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,1096,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1096,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1096,47819,Deebo Samuel Sr.,WR,Targeted Receiver,Offense
2023091006,1096,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,1096,54727,Brock Purdy,QB,Passer,Offense
2023091006,1096,56118,Ronnie Bell,WR,Other Route Runner,Offense
2023091006,1143,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1143,40078,Kyle Juszczyk,FB,Other Route Runner,Offense
2023091006,1143,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1143,43306,Keanu Neal,FS,Defensive Coverage,Defense
2023091006,1143,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,1143,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1143,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1143,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1143,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,1143,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,1143,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,1143,54727,Brock Purdy,QB,Passer,Offense
2023091006,1207,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,1207,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,1207,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,1207,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,1207,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,1207,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,1207,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,1207,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,1207,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,1207,54485,Kenny Pickett,QB,Passer,Offense
2023091006,1207,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,1207,54905,Jaylen Warren,RB,Targeted Receiver,Offense
2023091006,1421,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1421,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1421,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,1421,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,1421,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1421,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1421,46652,Chandon Sullivan,CB,Defensive Coverage,Defense
2023091006,1421,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1421,47819,Deebo Samuel Sr.,WR,Targeted Receiver,Offense
2023091006,1421,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,1421,52433,Brandon Aiyuk,WR,Other Route Runner,Offense
2023091006,1421,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,1421,54727,Brock Purdy,QB,Passer,Offense
2023091006,1446,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1446,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1446,43306,Keanu Neal,FS,Defensive Coverage,Defense
2023091006,1446,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,1446,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,1446,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1446,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1446,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1446,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,1446,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,1446,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,1446,54727,Brock Purdy,QB,Passer,Offense
2023091006,1446,55897,Joey Porter Jr.,CB,Defensive Coverage,Defense
2023091006,1717,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,1717,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,1717,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,1717,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,1717,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,1717,53484,Pat Freiermuth,TE,Targeted Receiver,Offense
2023091006,1717,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,1717,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,1717,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,1717,54485,Kenny Pickett,QB,Passer,Offense
2023091006,1717,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,1717,55958,Darnell Washington,TE,Other Route Runner,Offense
2023091006,1828,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1828,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1828,43306,Keanu Neal,FS,Defensive Coverage,Defense
2023091006,1828,44820,Christian McCaffrey,RB,Targeted Receiver,Offense
2023091006,1828,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1828,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1828,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1828,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,1828,52433,Brandon Aiyuk,WR,Other Route Runner,Offense
2023091006,1828,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,1828,54727,Brock Purdy,QB,Passer,Offense
2023091006,1828,55897,Joey Porter Jr.,CB,Defensive Coverage,Defense
2023091006,1974,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1974,40078,Kyle Juszczyk,FB,Other Route Runner,Offense
2023091006,1974,42401,Markus Golden,OLB,Defensive Coverage,Defense
2023091006,1974,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1974,43503,Elandon Roberts,MLB,Defensive Coverage,Defense
2023091006,1974,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,1974,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1974,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1974,47819,Deebo Samuel Sr.,WR,Targeted Receiver,Offense
2023091006,1974,52433,Brandon Aiyuk,WR,Other Route Runner,Offense
2023091006,1974,53623,Elijah Mitchell,RB,Other Route Runner,Offense
2023091006,1974,54727,Brock Purdy,QB,Passer,Offense
2023091006,1999,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,1999,40078,Kyle Juszczyk,FB,Other Route Runner,Offense
2023091006,1999,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,1999,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,1999,44959,George Kittle,TE,Targeted Receiver,Offense
2023091006,1999,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,1999,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,1999,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,1999,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,1999,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,1999,52433,Brandon Aiyuk,WR,Other Route Runner,Offense
2023091006,1999,54727,Brock Purdy,QB,Passer,Offense
2023091006,1999,55997,Nick Herbig,OLB,Defensive Coverage,Defense
2023091006,2156,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2156,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2156,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2156,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2156,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2156,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2156,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2156,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2156,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2156,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2156,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2156,54517,George Pickens,WR,Targeted Receiver,Offense
2023091006,2188,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2188,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2188,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2188,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2188,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2188,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2188,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2188,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2188,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2188,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2188,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2188,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2188,54517,George Pickens,WR,Targeted Receiver,Offense
2023091006,2274,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2274,41290,Allen Robinson,WR,Targeted Receiver,Offense
2023091006,2274,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2274,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2274,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2274,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2274,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2274,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2274,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2274,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2274,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2274,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2274,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2299,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2299,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2299,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2299,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2299,47849,Diontae Johnson,WR,Targeted Receiver,Offense
2023091006,2299,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2299,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2299,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2299,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2299,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2324,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2324,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2324,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2324,47849,Diontae Johnson,WR,Targeted Receiver,Offense
2023091006,2324,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2324,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2324,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2324,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2324,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2324,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2324,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2324,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2324,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,2380,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2380,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2380,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2380,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2380,47849,Diontae Johnson,WR,Targeted Receiver,Offense
2023091006,2380,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2380,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2380,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2380,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2380,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2380,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2380,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2380,54673,Connor Heyward,TE,Other Route Runner,Offense
2023091006,2415,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2415,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2415,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2415,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2415,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2415,52532,Anthony McFarland,RB,Targeted Receiver,Offense
2023091006,2415,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2415,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2415,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2415,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2415,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2470,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2470,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2470,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2470,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2470,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2470,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2470,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2470,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2470,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2470,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2470,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2470,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2470,54517,George Pickens,WR,Targeted Receiver,Offense
2023091006,2529,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2529,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2529,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,2529,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2529,47849,Diontae Johnson,WR,Other Route Runner,Offense
2023091006,2529,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2529,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,2529,53484,Pat Freiermuth,TE,Targeted Receiver,Offense
2023091006,2529,53531,Ambry Thomas,CB,Defensive Coverage,Defense
2023091006,2529,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2529,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2529,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2529,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,2657,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,2657,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,2657,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,2657,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,2657,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,2657,46256,Ray-Ray McCloud,WR,Other Route Runner,Offense
2023091006,2657,46652,Chandon Sullivan,CB,Defensive Coverage,Defense
2023091006,2657,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,2657,47819,Deebo Samuel Sr.,WR,Targeted Receiver,Offense
2023091006,2657,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,2657,52433,Brandon Aiyuk,WR,Other Route Runner,Offense
2023091006,2657,54727,Brock Purdy,QB,Passer,Offense
2023091006,2736,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,2736,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,2736,46157,Oren Burks,OLB,Defensive Coverage,Defense
2023091006,2736,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,2736,47849,Diontae Johnson,WR,Targeted Receiver,Offense
2023091006,2736,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,2736,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,2736,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,2736,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,2736,54485,Kenny Pickett,QB,Passer,Offense
2023091006,2736,55958,Darnell Washington,TE,Other Route Runner,Offense
2023091006,2861,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,2861,40078,Kyle Juszczyk,FB,Other Route Runner,Offense
2023091006,2861,43503,Elandon Roberts,MLB,Defensive Coverage,Defense
2023091006,2861,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,2861,44959,George Kittle,TE,Other Route Runner,Offense
2023091006,2861,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,2861,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,2861,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,2861,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,2861,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,2861,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,2861,52510,Alex Highsmith,OLB,Defensive Coverage,Defense
2023091006,2861,54727,Brock Purdy,QB,Passer,Offense
2023091006,2930,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,2930,43306,Keanu Neal,FS,Defensive Coverage,Defense
2023091006,2930,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,2930,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,2930,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,2930,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,2930,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,2930,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,2930,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,2930,54727,Brock Purdy,QB,Passer,Offense
2023091006,2930,55897,Joey Porter Jr.,CB,Defensive Coverage,Defense
2023091006,3078,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3078,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3078,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3078,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3078,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3078,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3078,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,3078,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3078,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3078,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3078,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3078,54603,Calvin Austin III,WR,Targeted Receiver,Offense
2023091006,3078,54673,Connor Heyward,TE,Other Route Runner,Offense
2023091006,3137,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3137,41290,Allen Robinson,WR,Targeted Receiver,Offense
2023091006,3137,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3137,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3137,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3137,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3137,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,3137,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3137,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3137,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3137,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3137,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,3137,54673,Connor Heyward,TE,Other Route Runner,Offense
2023091006,3234,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3234,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3234,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3234,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3234,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3234,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3234,53453,Najee Harris,RB,Targeted Receiver,Offense
2023091006,3234,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3234,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3234,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3234,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3234,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,3234,54673,Connor Heyward,TE,Other Route Runner,Offense
2023091006,3295,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3295,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3295,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3295,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3295,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3295,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3295,53453,Najee Harris,RB,Other Route Runner,Offense
2023091006,3295,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3295,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3295,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3295,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3295,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,3295,54673,Connor Heyward,TE,Targeted Receiver,Offense
2023091006,3422,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3422,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3422,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3422,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3422,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3422,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3422,52532,Anthony McFarland,RB,Targeted Receiver,Offense
2023091006,3422,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3422,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3422,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3422,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3422,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,3422,55958,Darnell Washington,TE,Other Route Runner,Offense
2023091006,3447,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3447,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3447,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3447,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3447,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3447,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3447,53484,Pat Freiermuth,TE,Other Route Runner,Offense
2023091006,3447,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3447,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3447,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3447,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3447,54905,Jaylen Warren,RB,Targeted Receiver,Offense
2023091006,3447,55958,Darnell Washington,TE,Other Route Runner,Offense
2023091006,3472,38868,Tashaun Gipson,FS,Defensive Coverage,Defense
2023091006,3472,41290,Allen Robinson,WR,Other Route Runner,Offense
2023091006,3472,46127,Isaiah Oliver,FS,Defensive Coverage,Defense
2023091006,3472,46139,Fred Warner,MLB,Defensive Coverage,Defense
2023091006,3472,46757,Charvarius Ward,CB,Defensive Coverage,Defense
2023091006,3472,47931,Dre Greenlaw,ILB,Defensive Coverage,Defense
2023091006,3472,53484,Pat Freiermuth,TE,Targeted Receiver,Offense
2023091006,3472,53601,Deommodore Lenoir,CB,Defensive Coverage,Defense
2023091006,3472,53609,Talanoa Hufanga,SS,Defensive Coverage,Defense
2023091006,3472,54485,Kenny Pickett,QB,Passer,Offense
2023091006,3472,54517,George Pickens,WR,Other Route Runner,Offense
2023091006,3472,54603,Calvin Austin III,WR,Other Route Runner,Offense
2023091006,3596,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,3596,42467,Kwon Alexander,OLB,Defensive Coverage,Defense
2023091006,3596,44820,Christian McCaffrey,RB,Other Route Runner,Offense
2023091006,3596,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,3596,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,3596,46652,Chandon Sullivan,CB,Defensive Coverage,Defense
2023091006,3596,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,3596,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,3596,47956,Cole Holcomb,ILB,Defensive Coverage,Defense
2023091006,3596,52433,Brandon Aiyuk,WR,Targeted Receiver,Offense
2023091006,3596,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,3596,54727,Brock Purdy,QB,Passer,Offense
2023091006,3680,37078,Patrick Peterson,CB,Defensive Coverage,Defense
2023091006,3680,44820,Christian McCaffrey,RB,Targeted Receiver,Offense
2023091006,3680,44962,Damontae Kazee,FS,Defensive Coverage,Defense
2023091006,3680,46080,Minkah Fitzpatrick,FS,Defensive Coverage,Defense
2023091006,3680,46652,Chandon Sullivan,CB,Defensive Coverage,Defense
2023091006,3680,46698,Levi Wallace,CB,Defensive Coverage,Defense
2023091006,3680,47819,Deebo Samuel Sr.,WR,Other Route Runner,Offense
2023091006,3680,52625,Jauan Jennings,WR,Other Route Runner,Offense
2023091006,3680,54727,Brock Purdy,QB,Passer,Offense
2023091006,3680,56118,Ronnie Bell,WR,Other Route Runner,Offense
