player_id,side,pillar_coverage,pillar_reaction,overall_0_100,per10,pillar_anticipation,pillar_execution,pillar_separation,pillar_innovation,pillar_eyes
47947.0,DB,0.35714285714285715,0.45454545454545453,40.6,,,,,,
47954.0,WR,,,51.2,5.2,0.35,0.75,0.65,0.35,0.5
47956.0,DB,0.3125,0.2777777777777778,29.5,,,,,,
47965.0,WR,,,48.8,4.8,0.5,0.5833333333333334,0.4166666666666667,0.5,0.4166666666666667
47971.0,DB,0.3333333333333333,0.48484848484848486,40.9,,,,,,
47974.0,DB,0.46153846153846156,0.640625,55.1,,,,,,
48026.0,DB,0.3333333333333333,0.42,37.7,,,,,,
48027.0,DB,0.35714285714285715,0.19230769230769232,27.5,,,,,,
48097.0,WR,,,55.0,5.6,0.42105263157894735,0.7368421052631579,0.631578947368421,0.5789473684210527,0.42105263157894735
48207.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453
48233.0,WR,,,52.9,5.3,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334
48241.0,DB,0.35714285714285715,0.37777777777777777,36.7,,,,,,
48268.0,DB,0.3333333333333333,0.3448275862068966,33.9,,,,,,
48415.0,WR,,,50.8,5.0,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
48456.0,WR,,,53.0,5.5,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.6
48482.0,DB,,0.5454545454545454,54.5,,,,,,
48487.0,DB,,0.5454545454545454,54.5,,,,,,
48508.0,DB,,0.5714285714285714,57.1,,,,,,
48516.0,DB,0.25,0.40350877192982454,32.7,,,,,,
48537.0,DB,,0.5833333333333334,58.3,,,,,,
48541.0,WR,,,48.9,4.9,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.42857142857142855
48581.0,DB,,0.5833333333333334,58.3,,,,,,
48988.0,WR,,,51.8,5.1,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
49410.0,DB,0.375,0.53125,45.3,,,,,,
52272.0,DB,0.3125,0.3409090909090909,32.7,,,,,,
52416.0,DB,0.4166666666666667,0.5909090909090909,50.4,,,,,,
52417.0,DB,0.4,0.36363636363636365,38.2,,,,,,
52423.0,WR,,,48.9,5.0,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.5,0.42857142857142855
52424.0,DB,0.42857142857142855,0.3333333333333333,38.1,,,,,,
52425.0,WR,,,54.2,5.5,0.375,0.7916666666666666,0.6666666666666666,0.5416666666666666,0.375
52428.0,DB,,0.5,50.0,,,,,,
52430.0,WR,,,46.5,4.8,0.21212121212121213,0.8484848484848485,0.6363636363636364,0.3333333333333333,0.36363636363636365
52431.0,DB,0.35714285714285715,0.4642857142857143,41.1,,,,,,
52433.0,WR,,,46.5,4.8,0.25,0.7916666666666666,0.625,0.4583333333333333,0.25
52435.0,DB,0.3333333333333333,0.46938775510204084,40.1,,,,,,
52436.0,DB,0.29411764705882354,0.5,39.7,,,,,,
52438.0,DB,0.4166666666666667,0.3333333333333333,37.5,,,,,,
52440.0,WR,,,49.2,5.0,0.4166666666666667,0.5833333333333334,0.5,0.5,0.5
52441.0,WR,,,47.5,4.8,0.3076923076923077,0.8076923076923077,0.6153846153846154,0.2692307692307692,0.38461538461538464
52442.0,WR,,,52.3,5.2,0.38461538461538464,0.8076923076923077,0.6538461538461539,0.34615384615384615,0.4230769230769231
52443.0,WR,,,48.3,4.9,0.3333333333333333,0.6666666666666666,0.6,0.3333333333333333,0.5333333333333333
52444.0,DB,0.35294117647058826,0.5555555555555556,45.4,,,,,,
52445.0,DB,0.46153846153846156,0.5178571428571429,49.0,,,,,,
52446.0,DB,,0.4166666666666667,41.7,,,,,,
52451.0,WR,,,49.8,5.0,0.36363636363636365,0.7727272727272727,0.5909090909090909,0.45454545454545453,0.3181818181818182
52452.0,DB,0.375,0.6304347826086957,50.3,,,,,,
52453.0,DB,0.4666666666666667,0.5076923076923077,48.7,,,,,,
52456.0,DB,0.45454545454545453,0.38461538461538464,42.0,,,,,,
52457.0,WR,,,48.5,4.9,0.29411764705882354,0.7058823529411765,0.7058823529411765,0.35294117647058826,0.4117647058823529
52458.0,DB,0.4117647058823529,0.4666666666666667,43.9,,,,,,
52459.0,DB,0.29411764705882354,0.3333333333333333,31.4,,,,,,
52462.0,DB,,0.5454545454545454,54.5,,,,,,
52463.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
52465.0,WR,,,53.6,5.3,0.4444444444444444,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.3888888888888889
52468.0,DB,0.45454545454545453,0.35714285714285715,40.6,,,,,,
52469.0,DB,0.38461538461538464,0.25,31.7,,,,,,
52470.0,WR,,,49.6,5.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
52471.0,DB,0.45454545454545453,0.36666666666666664,41.1,,,,,,
52472.0,DB,0.4166666666666667,0.4782608695652174,44.7,,,,,,
52473.0,DB,0.25,0.32,28.5,,,,,,
52474.0,WR,,,48.3,4.8,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
52476.0,DB,0.45454545454545453,0.5833333333333334,51.9,,,,,,
52482.0,DB,,0.38461538461538464,38.5,,,,,,
52493.0,DB,0.25,0.5,37.5,,,,,,
52494.0,WR,,,50.0,5.1,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.46153846153846156
52500.0,WR,,,45.0,4.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667
52502.0,WR,,,47.9,4.8,0.4166666666666667,0.5833333333333334,0.5,0.4166666666666667,0.5
52506.0,DB,0.45454545454545453,0.5,47.7,,,,,,
52510.0,DB,0.4166666666666667,0.3333333333333333,37.5,,,,,,
52513.0,WR,,,49.7,5.1,0.3125,0.6875,0.625,0.4375,0.5
52515.0,DB,0.45454545454545453,0.4166666666666667,43.6,,,,,,
52518.0,DB,,0.4166666666666667,41.7,,,,,,
52520.0,WR,,,52.1,5.2,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
52523.0,WR,,,51.4,5.3,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.5,0.5
52525.0,DB,0.4166666666666667,0.4,40.8,,,,,,
52532.0,WR,,,50.4,5.0,0.5,0.5833333333333334,0.5,0.4166666666666667,0.5
52535.0,DB,0.45454545454545453,0.5666666666666667,51.1,,,,,,
52536.0,WR,,,52.4,5.4,0.3157894736842105,0.7368421052631579,0.7368421052631579,0.47368421052631576,0.42105263157894735
52541.0,WR,,,52.5,5.3,0.42857142857142855,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.5
52542.0,DB,,0.5625,56.2,,,,,,
52544.0,WR,,,52.1,5.2,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
52546.0,DB,0.3684210526315789,0.48148148148148145,42.5,,,,,,
52547.0,DB,0.45454545454545453,0.45454545454545453,45.5,,,,,,
52552.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
52571.0,DB,,0.5,50.0,,,,,,
52581.0,WR,,,49.7,5.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4
52584.0,WR,,,50.7,5.2,0.3181818181818182,0.7727272727272727,0.6363636363636364,0.45454545454545453,0.4090909090909091
52585.0,DB,,0.4166666666666667,41.7,,,,,,
52594.0,DB,0.35714285714285715,0.7076923076923077,53.2,,,,,,
52595.0,WR,,,50.0,5.1,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.46153846153846156
52607.0,DB,0.45454545454545453,0.6304347826086957,54.2,,,,,,
52608.0,WR,,,50.8,5.2,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.5
52613.0,DB,0.3333333333333333,0.47619047619047616,40.5,,,,,,
52615.0,WR,,,46.9,4.9,0.2777777777777778,0.7222222222222222,0.5,0.5555555555555556,0.3888888888888889
52624.0,DB,0.2631578947368421,0.41509433962264153,33.9,,,,,,
52625.0,WR,,,51.1,5.1,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.42857142857142855,0.5
52627.0,DB,0.35714285714285715,0.43333333333333335,39.5,,,,,,
52637.0,DB,,0.4166666666666667,41.7,,,,,,
52641.0,DB,,0.45454545454545453,45.5,,,,,,
52647.0,DB,,0.5454545454545454,54.5,,,,,,
52762.0,WR,,,51.8,5.3,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
52764.0,DB,0.3333333333333333,0.35714285714285715,34.5,,,,,,
52835.0,DB,0.35714285714285715,0.4,37.9,,,,,,
52844.0,DB,0.45454545454545453,0.32142857142857145,38.8,,,,,,
52858.0,WR,,,47.3,4.7,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453
52863.0,DB,0.4166666666666667,0.3888888888888889,40.3,,,,,,
52897.0,DB,,0.3333333333333333,33.3,,,,,,
52904.0,DB,,0.5833333333333334,58.3,,,,,,
52922.0,WR,,,54.6,5.4,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.5384615384615384
52942.0,WR,,,57.5,5.8,0.5,0.6875,0.6875,0.5625,0.4375
52991.0,DB,0.2631578947368421,0.4807692307692308,37.2,,,,,,
53047.0,WR,,,53.3,5.3,0.5,0.5833333333333334,0.5833333333333334,0.5,0.5
53053.0,DB,,0.45454545454545453,45.5,,,,,,
53074.0,WR,,,53.8,5.6,0.3,0.75,0.7,0.6,0.45
53079.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
53117.0,WR,,,47.3,4.8,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.46153846153846156
53187.0,DB,,0.35714285714285715,35.7,,,,,,
53433.0,WR,,,52.1,5.3,0.35294117647058826,0.7058823529411765,0.7058823529411765,0.4117647058823529,0.47058823529411764
53434.0,WR,,,49.0,4.9,0.38095238095238093,0.7619047619047619,0.6190476190476191,0.3333333333333333,0.3333333333333333
53435.0,WR,,,48.2,4.9,0.2631578947368421,0.7368421052631579,0.6842105263157895,0.3684210526315789,0.42105263157894735
53437.0,DB,0.45454545454545453,0.5384615384615384,49.7,,,,,,
53438.0,DB,0.3888888888888889,0.21052631578947367,30.0,,,,,,
53439.0,WR,,,48.9,5.1,0.21739130434782608,0.782608695652174,0.6521739130434783,0.5217391304347826,0.391304347826087
53445.0,DB,,0.4,40.0,,,,,,
53447.0,DB,,0.4166666666666667,41.7,,,,,,
53448.0,DB,0.35714285714285715,0.2903225806451613,32.4,,,,,,
53449.0,WR,,,50.3,5.1,0.4,0.6666666666666666,0.6,0.4666666666666667,0.4
53450.0,DB,,0.45454545454545453,45.5,,,,,,
53453.0,WR,,,53.1,5.4,0.46153846153846156,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5384615384615384
53454.0,WR,,,43.9,4.4,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.42857142857142855
53455.0,DB,0.375,0.2826086956521739,32.9,,,,,,
53456.0,WR,,,53.7,5.5,0.4,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4666666666666667
53460.0,DB,,0.4166666666666667,41.7,,,,,,
53461.0,DB,0.45454545454545453,0.5,47.7,,,,,,
53462.0,DB,0.35294117647058826,0.40540540540540543,37.9,,,,,,
53463.0,WR,,,49.6,5.1,0.2608695652173913,0.782608695652174,0.6521739130434783,0.5217391304347826,0.34782608695652173
53464.0,WR,,,44.4,4.6,0.29411764705882354,0.7058823529411765,0.4117647058823529,0.4117647058823529,0.47058823529411764
53465.0,DB,0.3333333333333333,0.5873015873015873,46.0,,,,,,
53469.0,DB,0.4166666666666667,0.42857142857142855,42.3,,,,,,
53470.0,DB,,0.45454545454545453,45.5,,,,,,
53472.0,DB,0.35714285714285715,0.47619047619047616,41.7,,,,,,
53476.0,DB,0.375,0.3275862068965517,35.1,,,,,,
53478.0,WR,,,49.2,4.8,0.5,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667
53481.0,DB,0.38461538461538464,0.28125,33.3,,,,,,
53484.0,WR,,,51.5,5.2,0.46153846153846156,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.5384615384615384
53486.0,WR,,,62.3,6.2,0.5384615384615384,0.8076923076923077,0.8076923076923077,0.38461538461538464,0.5384615384615384
53487.0,DB,0.3333333333333333,0.4583333333333333,39.6,,,,,,
53488.0,WR,,,44.4,4.5,0.3125,0.6875,0.5,0.375,0.375
53489.0,DB,0.3333333333333333,0.14,23.7,,,,,,
53494.0,DB,0.42857142857142855,0.7571428571428571,59.3,,,,,,
53503.0,DB,0.3333333333333333,0.3333333333333333,33.3,,,,,,
53505.0,DB,0.5,0.3548387096774194,42.7,,,,,,
53506.0,WR,,,49.3,5.1,0.3333333333333333,0.6666666666666666,0.6,0.6,0.3333333333333333
53509.0,DB,0.3333333333333333,0.24074074074074073,28.7,,,,,,
53511.0,WR,,,53.5,5.4,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.46153846153846156
53518.0,WR,,,51.6,5.4,0.24,0.8,0.76,0.32,0.56
53519.0,DB,0.45454545454545453,0.35714285714285715,40.6,,,,,,
53529.0,DB,0.4166666666666667,0.5740740740740741,49.5,,,,,,
53531.0,DB,0.3333333333333333,0.3333333333333333,33.3,,,,,,
53532.0,DB,0.4166666666666667,0.4358974358974359,42.6,,,,,,
53533.0,DB,0.3333333333333333,0.30434782608695654,31.9,,,,,,
53536.0,WR,,,50.7,5.3,0.35714285714285715,0.6428571428571429,0.5,0.6428571428571429,0.5
53540.0,DB,0.45454545454545453,0.45454545454545453,45.5,,,,,,
53541.0,WR,,,46.7,4.9,0.21739130434782608,0.782608695652174,0.6086956521739131,0.4782608695652174,0.34782608695652173
53542.0,DB,0.4166666666666667,0.21212121212121213,31.4,,,,,,
53549.0,WR,,,50.7,5.2,0.4,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.6
53553.0,WR,,,46.8,4.7,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.42857142857142855,0.35714285714285715
53554.0,DB,0.4166666666666667,0.41509433962264153,41.6,,,,,,
53555.0,WR,,,45.3,4.6,0.29411764705882354,0.7058823529411765,0.5882352941176471,0.35294117647058826,0.35294117647058826
53556.0,WR,,,52.5,5.2,0.4444444444444444,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.4444444444444444
53564.0,DB,,0.45454545454545453,45.5,,,,,,
53565.0,DB,0.25,0.3230769230769231,28.7,,,,,,
53566.0,DB,0.35,0.2711864406779661,31.1,,,,,,
53575.0,DB,0.4166666666666667,0.46153846153846156,43.9,,,,,,
53576.0,WR,,,49.6,5.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667
53579.0,WR,,,50.0,5.0,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.5,0.35714285714285715
53583.0,DB,0.35714285714285715,0.46296296296296297,41.0,,,,,,
53589.0,DB,0.4166666666666667,0.35,38.3,,,,,,
53591.0,WR,,,49.7,5.0,0.3888888888888889,0.7222222222222222,0.5555555555555556,0.3888888888888889,0.4444444444444444
53592.0,DB,0.45454545454545453,0.38181818181818183,41.8,,,,,,
53596.0,DB,0.29411764705882354,0.3,29.7,,,,,,
53601.0,DB,0.21428571428571427,0.5119047619047619,36.3,,,,,,
53604.0,DB,0.3333333333333333,0.6481481481481481,49.1,,,,,,
53609.0,DB,0.38461538461538464,0.4725274725274725,42.9,,,,,,
53614.0,DB,0.46153846153846156,0.34782608695652173,40.5,,,,,,
53629.0,DB,0.4166666666666667,0.4117647058823529,41.4,,,,,,
53631.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
53639.0,DB,0.45454545454545453,0.4166666666666667,43.6,,,,,,
53646.0,WR,,,50.4,5.2,0.4166666666666667,0.5833333333333334,0.5,0.5,0.5833333333333334
53649.0,DB,0.45454545454545453,0.3157894736842105,38.5,,,,,,
53656.0,DB,,0.5,50.0,,,,,,
53662.0,WR,,,50.0,4.9,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453
53668.0,DB,,0.3333333333333333,33.3,,,,,,
53678.0,WR,,,49.6,5.1,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.46153846153846156
53703.0,WR,,,46.0,4.7,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.3333333333333333
53819.0,DB,0.3,0.3333333333333333,31.7,,,,,,
53854.0,DB,0.45454545454545453,0.4666666666666667,46.1,,,,,,
53921.0,DB,,0.45454545454545453,45.5,,,,,,
53953.0,DB,0.25,0.3055555555555556,27.8,,,,,,
53959.0,WR,,,49.2,5.0,0.4166666666666667,0.5833333333333334,0.5,0.5,0.5
54026.0,DB,0.4166666666666667,0.3076923076923077,36.2,,,,,,
54466.0,DB,0.4166666666666667,0.2777777777777778,34.7,,,,,,
54467.0,DB,,0.45454545454545453,45.5,,,,,,
54468.0,DB,0.4166666666666667,0.2619047619047619,33.9,,,,,,
54469.0,DB,0.3157894736842105,0.4647887323943662,39.0,,,,,,
54470.0,DB,,0.4444444444444444,44.4,,,,,,
54473.0,WR,,,46.4,4.8,0.2777777777777778,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.3888888888888889
54475.0,WR,,,48.1,5.0,0.2857142857142857,0.7619047619047619,0.5714285714285714,0.3333333333333333,0.5238095238095238
54476.0,WR,,,52.7,5.3,0.34615384615384615,0.8076923076923077,0.7307692307692307,0.46153846153846156,0.3076923076923077
54479.0,DB,0.35714285714285715,0.6060606060606061,48.2,,,,,,
54481.0,WR,,,55.5,5.7,0.3684210526315789,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.3157894736842105
54483.0,WR,,,48.4,5.0,0.3125,0.6875,0.5625,0.4375,0.5
54486.0,DB,0.3333333333333333,0.4074074074074074,37.0,,,,,,
54487.0,DB,0.3125,0.4318181818181818,37.2,,,,,,
54492.0,DB,0.2631578947368421,0.375,31.9,,,,,,
54495.0,DB,,0.3333333333333333,33.3,,,,,,
54496.0,DB,0.3333333333333333,0.7090909090909091,52.1,,,,,,
54500.0,DB,0.4,0.2711864406779661,33.6,,,,,,
54501.0,WR,,,48.6,4.9,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
54502.0,DB,0.45454545454545453,0.4666666666666667,46.1,,,,,,
54503.0,DB,0.4166666666666667,0.29411764705882354,35.5,,,,,,
54504.0,DB,0.4166666666666667,0.391304347826087,40.4,,,,,,
54506.0,WR,,,49.6,4.9,0.46153846153846156,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.46153846153846156
54509.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54510.0,DB,,0.4666666666666667,46.7,,,,,,
54511.0,DB,,0.45454545454545453,45.5,,,,,,
54513.0,DB,0.4166666666666667,0.6590909090909091,53.8,,,,,,
54514.0,DB,0.24,0.3392857142857143,29.0,,,,,,
54517.0,WR,,,53.3,5.6,0.2608695652173913,0.782608695652174,0.7391304347826086,0.5652173913043478,0.43478260869565216
54518.0,WR,,,47.0,4.8,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.4666666666666667
54519.0,WR,,,47.8,4.9,0.3125,0.6875,0.625,0.5,0.3125
54520.0,WR,,,55.7,5.6,0.5,0.6428571428571429,0.6428571428571429,0.5,0.5
54523.0,DB,0.35714285714285715,0.2571428571428571,30.7,,,,,,
54525.0,DB,0.35294117647058826,0.2631578947368421,30.8,,,,,,
54527.0,DB,0.38461538461538464,0.6101694915254238,49.7,,,,,,
54528.0,WR,,,50.0,5.3,0.2631578947368421,0.7368421052631579,0.5789473684210527,0.5263157894736842,0.5263157894736842
54529.0,DB,,0.3157894736842105,31.6,,,,,,
54531.0,DB,0.4166666666666667,0.5,45.8,,,,,,
54533.0,DB,0.5,0.3111111111111111,40.6,,,,,,
54535.0,DB,,0.45454545454545453,45.5,,,,,,
54540.0,DB,0.42857142857142855,0.2608695652173913,34.5,,,,,,
54543.0,DB,,0.45454545454545453,45.5,,,,,,
54544.0,DB,0.5454545454545454,0.5909090909090909,56.8,,,,,,
54545.0,WR,,,52.1,5.3,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334
54548.0,DB,0.38461538461538464,0.3235294117647059,35.4,,,,,,
54550.0,DB,0.45454545454545453,0.3333333333333333,39.4,,,,,,
54553.0,WR,,,54.6,5.4,0.5,0.6428571428571429,0.6428571428571429,0.5,0.42857142857142855
54554.0,DB,0.4166666666666667,0.5675675675675675,49.2,,,,,,
54556.0,WR,,,46.4,4.7,0.35714285714285715,0.6428571428571429,0.5,0.42857142857142855,0.42857142857142855
54561.0,DB,,0.45454545454545453,45.5,,,,,,
54562.0,DB,0.42857142857142855,0.5492957746478874,48.9,,,,,,
54563.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
54564.0,WR,,,46.8,4.7,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.42857142857142855
54568.0,DB,0.45454545454545453,0.4,42.7,,,,,,
54571.0,WR,,,53.4,5.6,0.3157894736842105,0.7368421052631579,0.631578947368421,0.5789473684210527,0.5263157894736842
54572.0,WR,,,53.3,5.5,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334
54574.0,DB,0.2777777777777778,0.3559322033898305,31.7,,,,,,
54577.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453
54578.0,DB,0.5454545454545454,0.40540540540540543,47.5,,,,,,
54579.0,DB,,0.5,50.0,,,,,,
54580.0,DB,0.2916666666666667,0.2631578947368421,27.7,,,,,,
54583.0,DB,0.3125,0.17307692307692307,24.3,,,,,,
54587.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54590.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
54592.0,WR,,,51.8,5.3,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
54593.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54594.0,WR,,,49.4,5.1,0.2777777777777778,0.7222222222222222,0.6666666666666666,0.5,0.3888888888888889
54597.0,WR,,,51.7,5.4,0.2777777777777778,0.7222222222222222,0.6111111111111112,0.6111111111111112,0.5
54600.0,DB,0.42857142857142855,0.35714285714285715,39.3,,,,,,
54603.0,WR,,,50.6,5.1,0.375,0.6875,0.625,0.4375,0.4375
54604.0,WR,,,51.7,5.2,0.5,0.5833333333333334,0.5,0.5833333333333334,0.4166666666666667
54607.0,DB,0.4375,0.29411764705882354,36.6,,,,,,
54608.0,WR,,,47.0,4.8,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.4
54611.0,DB,0.35714285714285715,0.2727272727272727,31.5,,,,,,
54613.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54614.0,WR,,,54.6,5.4,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.38461538461538464
54616.0,WR,,,49.6,5.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
54617.0,DB,,0.631578947368421,63.2,,,,,,
54618.0,DB,0.3333333333333333,0.5625,44.8,,,,,,
54621.0,WR,,,47.5,4.9,0.35714285714285715,0.6428571428571429,0.5,0.5714285714285714,0.35714285714285715
54622.0,DB,0.35714285714285715,0.3448275862068966,35.1,,,,,,
54629.0,WR,,,47.9,4.8,0.3684210526315789,0.7368421052631579,0.47368421052631576,0.47368421052631576,0.3684210526315789
54632.0,DB,0.4,0.21951219512195122,31.0,,,,,,
54635.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54637.0,DB,,0.4666666666666667,46.7,,,,,,
54639.0,DB,0.45454545454545453,0.4166666666666667,43.6,,,,,,
54641.0,DB,0.38461538461538464,0.25925925925925924,32.2,,,,,,
54644.0,DB,0.45454545454545453,0.35714285714285715,40.6,,,,,,
54650.0,DB,0.4375,0.5,46.9,,,,,,
54653.0,DB,0.35294117647058826,0.38461538461538464,36.9,,,,,,
54657.0,WR,,,50.8,5.0,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
54669.0,DB,0.45454545454545453,0.4375,44.6,,,,,,
54673.0,WR,,,48.5,4.9,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.46153846153846156
54676.0,DB,0.5,0.47058823529411764,48.5,,,,,,
54677.0,DB,0.4117647058823529,0.35714285714285715,38.4,,,,,,
54679.0,DB,0.3333333333333333,0.3939393939393939,36.4,,,,,,
54682.0,DB,0.4166666666666667,0.4117647058823529,41.4,,,,,,
54683.0,WR,,,48.3,4.8,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
54704.0,DB,,0.4647887323943662,46.5,,,,,,
54708.0,DB,0.4166666666666667,0.3181818181818182,36.7,,,,,,
54716.0,WR,,,48.1,4.9,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.5384615384615384
54718.0,DB,0.45454545454545453,0.45652173913043476,45.6,,,,,,
54719.0,DB,,0.48484848484848486,48.5,,,,,,
54721.0,DB,,0.5454545454545454,54.5,,,,,,
54723.0,WR,,,49.3,5.1,0.3333333333333333,0.6666666666666666,0.6,0.4666666666666667,0.4666666666666667
54778.0,DB,0.5454545454545454,0.5454545454545454,54.5,,,,,,
54781.0,DB,0.4166666666666667,0.38095238095238093,39.9,,,,,,
54807.0,DB,,0.5714285714285714,57.1,,,,,,
54808.0,DB,0.46153846153846156,0.6818181818181818,57.2,,,,,,
54814.0,DB,0.42857142857142855,0.42105263157894735,42.5,,,,,,
54815.0,DB,0.3333333333333333,0.38,35.7,,,,,,
54833.0,DB,0.35714285714285715,0.5454545454545454,45.1,,,,,,
54885.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
54905.0,WR,,,46.4,4.8,0.2777777777777778,0.7222222222222222,0.5555555555555556,0.5,0.3333333333333333
54936.0,DB,0.3125,0.24193548387096775,27.7,,,,,,
54967.0,WR,,,49.7,5.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4
54969.0,DB,,0.4166666666666667,41.7,,,,,,
54980.0,DB,0.35294117647058826,0.352112676056338,35.3,,,,,,
55061.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
55075.0,WR,,,52.1,5.3,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334
55081.0,DB,,0.5416666666666666,54.2,,,,,,
55103.0,DB,,0.4166666666666667,41.7,,,,,,
55105.0,DB,,0.45454545454545453,45.5,,,,,,
55133.0,WR,,,52.3,5.2,0.4666666666666667,0.6666666666666666,0.6,0.4666666666666667,0.4
55137.0,DB,0.2857142857142857,0.390625,33.8,,,,,,
55145.0,WR,,,48.6,4.9,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
